NombreLeccion,CanalYouTube,UrlYouTube,CursoNombre,CursoUrl,CursoId,LeccionId
Profundización en la colocación de muebles,Lalocura Studio,https://youtube.com/watch?v=fk3H1-65XhU,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105448
Ejes y cotas,Lalocura Studio,https://youtube.com/watch?v=gFsiB2XPPM0,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105439
Profundización en las escaleras,Lalocura Studio,https://youtube.com/watch?v=i_ve5glpIGA,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105431
Fachada con huecos,Lalocura Studio,https://youtube.com/watch?v=IBOk0tcqivU,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105450
Primeros pasos,Lalocura Studio,https://youtube.com/watch?v=itvcccAo680,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105407
Suite Avenue,Lalocura Studio,https://youtube.com/watch?v=KD62M6lKTyc,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105453
Profundización en puertas y ventanas,Lalocura Studio,https://youtube.com/watch?v=LU_rjMMXV8k,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105413
Diseñado del segundo nivel,Lalocura Studio,https://youtube.com/watch?v=OSfSPEsXpgc,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105432
Celosia en hexagono,Lalocura Studio,https://youtube.com/watch?v=QhyOtB0Rvgs,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105452
Palacio de los deportes,Lalocura Studio,https://youtube.com/watch?v=tZPHf-LJLK0,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105454
Oceanografic,Lalocura Studio,https://youtube.com/watch?v=ua7nUsYF70I,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105451
Texturizado,Lalocura Studio,https://youtube.com/watch?v=upbwef_ugfo,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105445
Texturizado y photoshop,Lalocura Studio,https://youtube.com/watch?v=VKI_7_mPv1E,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105446
Timelapse y consejos,Lalocura Studio,https://youtube.com/watch?v=Za0vojT5ghg,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105449
Modelando una casa en desnivel: Colocando losas,Lalocura Studio,https://youtube.com/watch?v=zTTakEHkmds,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105465
La exposición,Laura Blesa,https://youtube.com/watch?v=1Q4iCEmPOVo,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,104109
Funcionalidad de la metodología de cadena crítica,Laurum Project Academy,https://youtube.com/watch?v=j94ziEJ4YJk,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142511
Tipos de CRM,Leadsales - CRM para WhatsApp,https://youtube.com/watch?v=bvdHm2HOZUc,Diplomado en CRM,https://edutin.com/curso-de-crm-2741,2741,145939
Funciones de CRM,Leadsales - CRM para WhatsApp,https://youtube.com/watch?v=ZEBXYuKZW40,Diplomado en CRM,https://edutin.com/curso-de-crm-2741,2741,145940
Metodología Lean,LeanKin,https://youtube.com/watch?v=8pr67VNFcyc,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142515
Arrastrar trazo de referencia,Learning ArchiCAD,https://youtube.com/watch?v=0NBOAjZmxR4,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105421
"Comando multiplicar, arrastrar y distribuir",Learning ArchiCAD,https://youtube.com/watch?v=1RRklA_Mstc,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105401
"Muros de planta alta, línea de referencia e intersección de muros",Learning ArchiCAD,https://youtube.com/watch?v=3CEQq_rV1Jo,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105423
Modelado de barra de desayunador,Learning ArchiCAD,https://youtube.com/watch?v=3ZQyF1uIHjU,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105420
Estilos de vista en 3D,Learning ArchiCAD,https://youtube.com/watch?v=5ZXNwG4FDsA,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105427
Estilos de vista en 3D,Learning ArchiCAD,https://youtube.com/watch?v=5ZXNwG4FDsA,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105428
Modelado de terreno usando una imagen,Learning ArchiCAD,https://youtube.com/watch?v=6_pORJGIH8g,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105458
Ventanas,Learning ArchiCAD,https://youtube.com/watch?v=6FoyBvk0Hl0,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105412
Importar malla desde datos externos,Learning ArchiCAD,https://youtube.com/watch?v=6N7VPladlKQ,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105455
Barra de información ArchiCAD,Learning ArchiCAD,https://youtube.com/watch?v=70pHue4QvD0,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,144400
Modelado de terreno usando un archivo PDF,Learning ArchiCAD,https://youtube.com/watch?v=8N1GiNtnhZA,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105459
Comando espejo,Learning ArchiCAD,https://youtube.com/watch?v=8Vnd4nH2GyM,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105399
Muros compuestos,Learning ArchiCAD,https://youtube.com/watch?v=9urbKj8dNXw,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105408
Foto de terreno en planta y modelo,Learning ArchiCAD,https://youtube.com/watch?v=CioY-NVGWvo,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105461
Corrección de muros y atajo personalizado,Learning ArchiCAD,https://youtube.com/watch?v=D1lEAUz10Fw,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105424
"Comando multiplicar, arrastrar e incremento",Learning ArchiCAD,https://youtube.com/watch?v=DCWmXaI2OqM,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105402
Comando multiplicar en un recorrido,Learning ArchiCAD,https://youtube.com/watch?v=eMH5cmgCvnE,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105405
La paleta de herramientas ArchiCAD,Learning ArchiCAD,https://youtube.com/watch?v=FaByauIvRd8,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,144399
Losa de azotea y pretil de muro,Learning ArchiCAD,https://youtube.com/watch?v=GAco4BmpsCE,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105443
Pendientes en losa,Learning ArchiCAD,https://youtube.com/watch?v=honmTg4Rgr8,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105444
"Importar DWg, hoja de Trabajo, Trazo y Referencia",Learning ArchiCAD,https://youtube.com/watch?v=iIuB81ColMk,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105395
Modelado de terreno usando un archivo DWG,Learning ArchiCAD,https://youtube.com/watch?v=ipYLk3m_61A,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105460
Ajuste de acabados en boquillas de puertas y ventanas,Learning ArchiCAD,https://youtube.com/watch?v=JN_f3Zr65hc,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105438
Acabados de piso y ejemplo de sobrescritura gráfica,Learning ArchiCAD,https://youtube.com/watch?v=K5WyI8hj4LM,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105416
Inserción de mobiliario en el comedor,Learning ArchiCAD,https://youtube.com/watch?v=klBzPW-AOW8,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105417
Forjado de planta alta y vista de estructura de muros,Learning ArchiCAD,https://youtube.com/watch?v=KMLduOWhYEk,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105422
Modelado de pisos,Learning ArchiCAD,https://youtube.com/watch?v=ktg_3fS7rkw,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105433
Comando copiar,Learning ArchiCAD,https://youtube.com/watch?v=loJiiH6BSkU,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105400
"Cubierta inclinada, ajustes de modelado y recorte de muros",Learning ArchiCAD,https://youtube.com/watch?v=LoRfeirPS4Q,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105441
Georeferencia de Terreno,Learning ArchiCAD,https://youtube.com/watch?v=LXiRD1v_jEs,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105456
"Muros encadenados, altura de muros y edición de pisos",Learning ArchiCAD,https://youtube.com/watch?v=M3RVHg62ezw,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105409
Solución de intersecciones II,Learning ArchiCAD,https://youtube.com/watch?v=naCeMN1EFpE,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105435
Inserción de mobiliario en la sala,Learning ArchiCAD,https://youtube.com/watch?v=NccmMGineWo,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105418
Acabado superior de muros,Learning ArchiCAD,https://youtube.com/watch?v=NCfungS3imU,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105437
Diseño de escaleras,Learning ArchiCAD,https://youtube.com/watch?v=NK0Ow7C7eiE,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105430
Configuración de escalera y trazo,Learning ArchiCAD,https://youtube.com/watch?v=nnPIncnPPhc,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105429
Favoritos,Learning ArchiCAD,https://youtube.com/watch?v=nzB8kCJWoxM,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105425
"Pisos, forjados y edición de forjado",Learning ArchiCAD,https://youtube.com/watch?v=OapSiKuer7M,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105415
Extremo de muros,Learning ArchiCAD,https://youtube.com/watch?v=pKGJW3E3_oY,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105436
Comando girar,Learning ArchiCAD,https://youtube.com/watch?v=rhEC70oaHLo,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105398
"Comando multiplicar, arrastrar, incremento y extensión",Learning ArchiCAD,https://youtube.com/watch?v=rnSmR8qRpfc,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105404
Reporte de coordenadas,Learning ArchiCAD,https://youtube.com/watch?v=ROcSxsf_dzM,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105457
Puertas y vista del modelo,Learning ArchiCAD,https://youtube.com/watch?v=rXmyWI6sEV8,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105411
Cubierta inclinada,Learning ArchiCAD,https://youtube.com/watch?v=sA3hnrjmvMs,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105440
Comando mover,Learning ArchiCAD,https://youtube.com/watch?v=sseF4vVi46M,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105397
"Comando multiplicar, arrastrar y extender",Learning ArchiCAD,https://youtube.com/watch?v=t9kARLUYflo,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105403
Recubrimiento de bordes de cubierta,Learning ArchiCAD,https://youtube.com/watch?v=uUTxeUNyJaE,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105442
Dibujo de Poligonal usando coordenadas UTM,Learning ArchiCAD,https://youtube.com/watch?v=XaxZPOinQsY,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105462
Dibujo poligonal usando coordenadas,Learning ArchiCAD,https://youtube.com/watch?v=XaxZPOinQsY,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,144421
Ejes,Learning ArchiCAD,https://youtube.com/watch?v=yypBek4YB-I,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105396
Platica sobre topografía,Learning ArchiCAD,https://youtube.com/watch?v=z9MrZU4UUoY,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105463
Solución de intersecciones I,Learning ArchiCAD,https://youtube.com/watch?v=zbwhzvPb11A,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105434
Inserción de puertas en 3D,Learning ArchiCAD,https://youtube.com/watch?v=ZtJwQAxhvPs,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105426
Ajustes de puertas y ventanas,Learning ArchiCAD,https://youtube.com/watch?v=zvEz-AWEihw,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105414
Inserción de mobiliario de cocina y baño,Learning ArchiCAD,https://youtube.com/watch?v=zz-7MPvo-LI,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,105419
Artificial Intelligence (Inteligencia artificial),LEMMiNO,https://youtube.com/watch?v=5J5bDQHQR1g,Fundamentos en Ciencias de la Computación,https://edutin.com/curso-de-introduccion-a-la-computacion-4164,4164,92912
Utilidad de CAD,Leonardo Duarte,https://youtube.com/watch?v=Rt2UZZ36ZXY,Diplomado en Modelado con Catia,https://edutin.com/curso-de-catia-2016,2016,109819
Preparar la pre-producción,Leveling Up with Eric Siu,https://youtube.com/watch?v=tdFDFI2e2Ns,Diplomado en Producción Audiovisual,https://edutin.com/curso-de-produccion-audiovisual-2081,2081,113387
Herramientas para la gestión del tiempo durante el proyecto,lideresmexicanos,https://youtube.com/watch?v=ghqD73bLkZ4,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142526
Búsqueda y reemplazo de texto,Lobinshare,https://youtube.com/watch?v=TxvNE1ZnSFA,Diplomado en Microsoft PowerPoint,https://edutin.com/curso-de-powerpoint,546,146535
Reglas de la tipografía,Lonny Narvaez Vargas,https://youtube.com/watch?v=8giMLX4n7tA,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111366
¿Cómo instalar Scratch?,Los Atemporales,https://youtube.com/watch?v=ArNFmRhO3KM,Desarrollador de Algoritmos,https://edutin.com/curso-de-programacion-c,4163,113589
La dirección IP,LUCHO PERUCHO,https://youtube.com/watch?v=W3bag1CIJ-4,IPv6 Profesional,https://edutin.com/curso-de-ipv6-3548,3548,143270
Envío de un correo en Outlook,Ludesoftweb,https://youtube.com/watch?v=YUC-0jPHVwQ,Diplomado en Microsoft Outlook,https://edutin.com/curso-de-outlook-1925,1925,141639
Crear informes (Informes visuales),Luis Costa Ordoñez,https://youtube.com/watch?v=mPuUpEz-bGk,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142806
Concepto de blender y funciones,Luis Fernando Trejo,https://youtube.com/watch?v=b4jBsCixwYA,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,91246
Propiedades de texto,Luis Macias: Ilustración y Diseño Gráfico,https://youtube.com/watch?v=V3ri1CaNrPE,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111280
Herramienta texto,Luis Macias: Ilustración y Diseño Gráfico,https://youtube.com/watch?v=x6jD3X6nGIA,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111279
Packet Tracer - Tutorial 6 - Servicios Básicos,Luis Pérez,https://youtube.com/watch?v=4PuIdqwDgq4,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,8973
Packet Tracer - Tutorial 1 - Diseño lógico de una red,Luis Pérez,https://youtube.com/watch?v=A4zFFGaG9tY,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,8968
Packet Tracer - Tutorial 3 - Crear actividad - Activity Wizard,Luis Pérez,https://youtube.com/watch?v=gIiKBayUQMM,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,8970
Packet Tracer - Tutorial 5 - Protocolo de enrutamiento - RIP,Luis Pérez,https://youtube.com/watch?v=Ln6Lg5jWM5o,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,8972
Routeo por RIP,Luis Pérez,https://youtube.com/watch?v=Ln6Lg5jWM5o,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,140991
Packet Tracer - Tutorial 4 - Diseño colaborativo - Multiuser,Luis Pérez,https://youtube.com/watch?v=YluolmuXIVQ,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,8971
Packet Tracer - Tutorial 2 - Diseño físico de una red,Luis Pérez,https://youtube.com/watch?v=zzrtrMo7fEs,fundamentos de cisco packet tracer,https://edutin.com/curso-de-Cisco-Packet-Tracer,571,8969
Concepto de creatividad,LUKKAMENTE,https://youtube.com/watch?v=zgwuCo1XNXA,Editor de Gráficos Vectoriales con Adobe Illustrator,https://edutin.com/curso-de-illustrator-3738,3738,111464
Esquematizar tareas,M. Fernanda Forero Gutiérrez,https://youtube.com/watch?v=hb1eszN-QA4,Diplomado en Microsoft Project,https://edutin.com/curso-de-project,1920,142794
Fórmulas principales de Sheets,Maestriko,https://youtube.com/watch?v=uN7EYE7HHtE,Google Drive,https://edutin.com/curso-de-drive-3988,3988,141549
Concepto de topografía,"MAGNUM TyC - Topografía, Ingenierías, Arquitectura",https://youtube.com/watch?v=1Thc0hiYrGA,Diplomado en ArchiCAD,https://edutin.com/curso-de-archicad-4346,4346,144413
Modelado 3D,Makerslab,https://youtube.com/watch?v=6peY45wSpKQ,Animación y Modelado con Maya,https://edutin.com/curso-de-maya-basico-4077,4077,91243
Vistas,Manos a la Obra,https://youtube.com/watch?v=EYPqef2MnRg,Diplomado en Revit,https://edutin.com/curso-de-revit-4334,4334,104341
Conexiones y desagües (Fontanería),Manos a la Obra,https://youtube.com/watch?v=kUJw53FQVww,Diplomado en Revit,https://edutin.com/curso-de-revit-4334,4334,104503
